ScenarioID,Weather,Observation window ,EI time in 2D  module (unit: second),EI prob in 2D detection module,EI time in 3D module (unit: second),EI prob in 3D module,TimeStamp,2D error indicator,3D error indicator,Miss localization error indicator
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.2,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.25,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.3,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.35,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.4,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.45,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.5,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.55,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.6,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.65,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.7,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.75,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,4.8,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5,0,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.05,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.1,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.15,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.25,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.3,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.35,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.4,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.5,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.55,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.6,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.65,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.7,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.75,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,5.85,1,0,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.05,0,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.1,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.15,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.25,1,0,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.3,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.35,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.4,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.45,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.5,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.55,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.6,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.65,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.7,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,6.8,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.05,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.1,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.2,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.25,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.3,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.4,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.45,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.55,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.6,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,7.75,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.05,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.1,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.2,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.25,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.35,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.4,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.45,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.5,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.55,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.6,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.65,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.7,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.75,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.8,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,8.85,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.05,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.1,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.15,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.2,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.25,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.3,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.35,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.4,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.5,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.55,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.6,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.65,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.7,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.75,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,9.8,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.05,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.1,1,0,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.15,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.25,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.3,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.4,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.45,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.5,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.55,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.6,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.7,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.75,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,10.85,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.05,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.2,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.25,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.3,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.35,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.4,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.45,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.5,0,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.55,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.6,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.65,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.75,1,0,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.8,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,11.85,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.05,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.1,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.15,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.25,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.3,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.4,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.45,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.5,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.6,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.7,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.75,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.8,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,12.85,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.05,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.15,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.2,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.3,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.35,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.4,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.45,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.5,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.6,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.65,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.75,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.8,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,13.85,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.05,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.1,0,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.2,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.25,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.3,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.35,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.4,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.45,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.5,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.55,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.6,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.7,1,0,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,14.8,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.05,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.1,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.15,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.2,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.25,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.3,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.35,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.45,1,0,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.6,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.65,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.7,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.75,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,15.8,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.05,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.1,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.15,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.2,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.3,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.35,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.4,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.45,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.5,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.55,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.6,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.65,0,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.7,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.75,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,16.85,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.05,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.1,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.15,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.2,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.25,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.3,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.35,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.4,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.5,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.55,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.65,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.7,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.75,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,17.85,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.1,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.25,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.3,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.35,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.45,1,0,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.5,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.6,1,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.7,0,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.75,1,1,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,18.85,1,0,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.05,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.1,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.15,0,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.2,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.3,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.35,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.4,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.45,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.55,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.6,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.65,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.7,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.75,1,1,1
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,19.85,0,0,0
3,Persistent rainy,"[0,20)","[0,20)",0.55,"[0,20)",0.5,20,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,0,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,0.2,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,0.3,1,0,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,0.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,0.5,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,0.55,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,0.6,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,0.7,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,0.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,1.15,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,1.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,1.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,1.5,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,1.55,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,1.7,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,1.75,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,1.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,1.95,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.05,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.1,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.15,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.2,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.3,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.45,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.55,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.6,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.65,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.7,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.75,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,2.95,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.05,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.1,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.2,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.3,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.55,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.65,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.75,0,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,3.95,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.05,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.15,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.25,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.3,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.35,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.4,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.45,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.55,1,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.6,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.65,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.75,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,4.8,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5,0,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.05,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.1,0,0,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.15,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.2,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.25,1,1,0
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.3,1,1,1
4,Persistent foggy,"[0,20)","[0,20)",0.6,"[0,20)",0.6,5.35,1,1,1
